movie_id,genre
266396,Drama
266396,Crime
9978,Adventure
9978,Action
9978,Family
8271,Thriller
8271,Drama
8271,Mystery
10428,Action
10428,Crime
10428,Thriller
10428,Drama
5353,Action
5353,Adventure
5353,Thriller
5353,Drama
11934,Comedy
11934,Drama
14392,Action
14392,Drama
14392,History
19495,Action
19495,History
19495,War
110415,Action
110415,Science Fiction
110415,Drama
77459,Adventure
77459,Animation
77459,Comedy
77459,Family
77459,Fantasy
26486,Action
26486,Comedy
9495,Fantasy
9495,Action
9495,Thriller
256040,Action
256040,Adventure
256040,War
256040,History
24420,Drama
24420,Romance
24420,Fantasy
1257,Comedy
62214,Animation
62214,Comedy
62214,Family
16320,Science Fiction
16320,Action
16320,Adventure
16320,Thriller
8842,Romance
8842,Drama
9531,Comedy
9531,Action
9531,Adventure
9531,Fantasy
9531,Science Fiction
64807,Comedy
12289,Adventure
12289,Drama
12289,Action
11529,Comedy
11529,Romance
20943,Comedy
20943,Romance
9099,Comedy
9099,Family
9488,Action
9488,Adventure
9488,Family
193,Science Fiction
193,Action
193,Adventure
193,Thriller
44865,Action
44865,Drama
44865,History
55787,Drama
55787,Romance
257932,Adventure
257932,Family
257932,Fantasy
257932,Animation
10400,Drama
1957,Drama
1957,Thriller
10833,Crime
10833,Comedy
10833,Romance
256961,Action
256961,Comedy
256961,Family
5852,Drama
5852,Romance
5852,Thriller
12312,Comedy
622,Horror
622,Mystery
622,Thriller
11306,Drama
11306,Thriller
12508,Music
12508,Drama
12508,Comedy
25793,Drama
10534,Action
10534,Drama
1091,Horror
1091,Mystery
1091,Science Fiction
87421,Science Fiction
87421,Action
87421,Thriller
10871,Action
10871,Adventure
10871,Mystery
10871,Thriller
13503,Action
13503,Western
13600,Adventure
13600,Family
13600,Fantasy
68722,Drama
14324,Adventure
14324,Action
14324,Comedy
14324,Romance
14325,Drama
299687,Adventure
299687,Science Fiction
312221,Drama
23168,Crime
23168,Drama
23168,Thriller
76494,Romance
76494,Comedy
76494,Drama
4944,Comedy
4944,Drama
10488,Adventure
10488,Comedy
10488,Family
10488,Fantasy
96721,Drama
96721,Action
334,Drama
23742,Action
23742,Comedy
23742,Crime
259694,Comedy
259694,Romance
62837,Drama
62837,Family
8966,Adventure
8966,Fantasy
8966,Drama
8966,Romance
8470,Drama
8470,Thriller
8470,Crime
11001,Action
11001,Comedy
11001,Crime
138832,Comedy
138832,Crime
16911,Action
16911,Fantasy
16911,Science Fiction
16911,Thriller
2163,Drama
2163,Action
2163,Thriller
36670,Adventure
36670,Action
36670,Thriller
23048,Science Fiction
23048,Comedy
23048,Adventure
227735,Family
227735,Drama
2155,Thriller
8409,Action
8409,Drama
222936,Drama
222936,Comedy
222936,Romance
31908,History
31908,Drama
10219,Drama
10219,Romance
48171,Drama
48171,Thriller
48171,Horror
782,Thriller
782,Science Fiction
782,Mystery
782,Romance
75531,Drama
75531,Comedy
11802,Animation
11802,Family
9776,Comedy
18785,Comedy
365222,Action
365222,Drama
365222,History
817,Adventure
817,Comedy
817,Crime
817,Science Fiction
268,Fantasy
268,Action
45054,Drama
943,Adventure
943,Action
943,Comedy
943,Thriller
943,Crime
22881,Drama
10054,Action
10054,Comedy
10054,Family
10054,Adventure
51540,Comedy
51540,Crime
44264,Drama
44264,Adventure
44264,Western
350,Comedy
350,Drama
350,Romance
152,Science Fiction
152,Adventure
152,Mystery
109431,Comedy
109431,Crime
1598,Crime
1598,Thriller
8065,Drama
8065,Crime
271718,Comedy
11638,Comedy
11638,Romance
409,Drama
409,Romance
409,War
2118,Crime
2118,Drama
2118,Mystery
2118,Thriller
11459,Adventure
11459,Comedy
11459,Family
10806,Comedy
10806,Romance
9348,Science Fiction
9348,Horror
9348,Action
377,Horror
8843,Horror
8843,Science Fiction
8843,Thriller
9313,Action
9313,Adventure
9313,Drama
39486,Drama
1273,Adventure
1273,Animation
1273,Comedy
1273,Family
13920,Drama
50544,Romance
50544,Comedy
325133,Comedy
140823,Comedy
140823,Drama
140823,History
1883,Drama
1883,History
89492,Comedy
22949,Comedy
22949,Family
12437,Fantasy
12437,Action
12437,Adventure
12437,Science Fiction
12437,Thriller
2959,Comedy
9957,Comedy
11648,Comedy
11648,Romance
9366,Crime
9366,Drama
9366,Thriller
1576,Horror
1576,Action
1576,Science Fiction
609,Horror
5516,Comedy
5516,Crime
5516,Thriller
13051,Action
49530,Action
49530,Thriller
49530,Science Fiction
34806,Comedy
34806,Romance
49022,Comedy
49022,Drama
49022,Romance
11469,Adventure
11469,Comedy
11469,Fantasy
23479,Comedy
23479,Family
11667,Action
11667,Adventure
11667,Thriller
423,Drama
423,War
2447,Drama
2447,History
10066,Horror
2288,Drama
2288,Romance
88794,Drama
88794,Crime
88794,History
13515,Horror
13515,Mystery
13515,Thriller
11979,Drama
11979,Fantasy
11979,Horror
169,Science Fiction
169,Action
169,Thriller
8090,Drama
11622,Comedy
11622,Romance
3604,Science Fiction
9541,Comedy
9541,Romance
94348,Action
94348,Thriller
94348,Crime
94348,Mystery
8197,Crime
8197,Drama
8197,Mystery
8197,Thriller
336004,Crime
336004,Action
336004,Thriller
35019,Comedy
35019,Fantasy
10410,Crime
10410,History
8836,Drama
8836,Mystery
8836,Science Fiction
8836,Thriller
14442,Family
14442,Fantasy
14442,Comedy
321741,Drama
59965,Thriller
59965,Action
59965,Mystery
14175,Animation
14175,Family
14175,Adventure
11004,Comedy
11004,Drama
11918,Action
11918,Comedy
11918,Science Fiction
98357,Thriller
98357,Crime
98357,Drama
10012,Horror
10012,Comedy
49526,Crime
49526,Action
49526,Thriller
268920,Action
268920,Comedy
268920,Crime
9093,War
9093,Adventure
9093,Drama
9093,Romance
119283,Action
119283,Crime
11823,Comedy
11823,Romance
35169,Comedy
118957,Action
118957,Horror
118957,Thriller
849,Fantasy
849,Action
849,Adventure
4515,Action
4515,Adventure
4515,Drama
4515,History
18886,Action
18886,Adventure
18886,Drama
18886,Thriller
6575,Comedy
6575,Music
6440,Drama
6440,Romance
13496,Action
13496,Western
18320,Drama
18320,History
18320,Romance
22787,Action
22787,Crime
22787,Mystery
22787,Thriller
8967,Drama
8967,Fantasy
37498,Action
37498,Adventure
37498,Thriller
144336,Action
144336,Drama
144336,Thriller
144336,Crime
9616,Drama
9616,Fantasy
9616,Horror
9616,Mystery
9616,Romance
9616,Thriller
13056,Action
13056,Crime
14113,Family
14113,Fantasy
14113,Comedy
285783,Adventure
285783,Drama
285783,Thriller
49478,Fantasy
49478,Family
49478,Action
9726,Comedy
9726,Drama
9726,Romance
20763,Drama
9702,Action
9702,Crime
9702,Drama
9702,Thriller
9311,Action
9311,Crime
9311,Drama
9311,Mystery
9311,Thriller
9280,Thriller
9280,Crime
9280,Romance
26843,Action
26843,History
26843,War
11876,War
11876,Adventure
11876,Drama
11876,Romance
22267,Drama
22267,War
22267,Romance
22267,Western
45958,Drama
1969,Action
1969,Comedy
1969,Western
1969,Crime
310706,Drama
310706,Crime
198663,Action
198663,Mystery
198663,Science Fiction
198663,Thriller
239573,Comedy
10436,Drama
10436,Romance
1381,Drama
1381,Adventure
1381,Science Fiction
1381,Romance
2162,Action
2162,Comedy
2162,Thriller
127493,Action
127493,Crime
127493,Drama
127493,Thriller
12429,Animation
12429,Family
228205,Drama
228205,Romance
2900,Drama
2900,Science Fiction
2900,Thriller
21311,Romance
21311,Drama
21311,Adventure
77875,Comedy
77875,Romance
192136,Drama
192136,History
18254,Drama
18254,History
881,Drama
10877,Action
10877,Crime
10877,Thriller
9600,Crime
9600,Comedy
202575,Family
202575,Fantasy
202575,Animation
202575,Adventure
71469,Horror
71469,Action
71469,Thriller
71469,Science Fiction
85446,Music
85446,Drama
85446,Romance
326,Action
326,Crime
326,Horror
326,Thriller
10685,Mystery
10685,Thriller
7220,Action
7220,Crime
7220,Drama
9763,Drama
72387,Action
72387,Crime
72387,Thriller
12596,Comedy
12596,Drama
1892,Adventure
1892,Action
1892,Science Fiction
13460,Action
13460,Thriller
13460,Science Fiction
8055,Drama
8055,Romance
50647,Comedy
10719,Comedy
10719,Family
10719,Fantasy
9294,Drama
9294,Fantasy
9294,Romance
9294,Science Fiction
11888,Adventure
11888,Comedy
11888,Family
9647,Fantasy
9647,Comedy
9647,Drama
9353,Comedy
9353,Family
55721,Comedy
55721,Romance
109414,Action
109414,Comedy
10307,Horror
11978,Drama
22907,Action
22907,Crime
22907,Drama
22907,Thriller
87567,Comedy
38322,Crime
38322,Comedy
38322,Action
45612,Thriller
45612,Science Fiction
45612,Mystery
7305,Action
7305,Adventure
7305,Drama
7305,Thriller
3594,Thriller
3594,Drama
3594,Mystery
157841,Adventure
157841,Drama
157841,Family
11519,Action
11519,Comedy
12920,Drama
12920,Family
59,Drama
59,Thriller
59,Crime
9335,Action
9335,Thriller
9335,Crime
12106,Action
12106,Western
11141,Action
11141,Comedy
11141,Romance
11141,Thriller
8649,Drama
31867,Action
31867,Science Fiction
31867,Thriller
31867,Crime
10253,Fantasy
10253,Drama
10253,Horror
10253,Action
10253,Thriller
10253,Science Fiction
3587,Fantasy
3587,Comedy
3587,Family
124459,Comedy
24662,Animation
24662,Comedy
24662,Family
24662,Music
32274,Drama
182,War
182,Crime
182,Drama
182,Mystery
182,Romance
182,Thriller
5494,Adventure
28,Drama
28,War
38073,Comedy
38073,Drama
38073,Romance
2054,Music
2054,Drama
2054,Family
302156,Action
606,Drama
87502,Drama
698,Action
698,Adventure
698,Thriller
698,Science Fiction
120467,Comedy
120467,Drama
11313,Drama
11313,Mystery
6488,Comedy
6488,Horror
10559,Crime
10559,Drama
10559,Science Fiction
10559,Thriller
296099,Comedy
8012,Comedy
8012,Thriller
8012,Crime
1574,Action
1574,Comedy
1574,Crime
1574,Drama
1574,Music
9032,Comedy
9032,Drama
2770,Comedy
2770,Romance
862,Animation
862,Comedy
862,Family
1637,Action
1637,Adventure
1637,Crime
72570,Drama
72570,Romance
27569,Drama
10637,Drama
1669,Action
1669,Adventure
1669,Thriller
132363,Drama
9472,Comedy
2907,Horror
2907,Comedy
2907,Fantasy
9273,Crime
9273,Comedy
9273,Adventure
9880,Comedy
9880,Family
9880,Romance
2925,Comedy
807,Crime
807,Mystery
807,Thriller
17654,Science Fiction
11836,Animation
11836,Comedy
11836,Family
322,Thriller
322,Crime
322,Drama
322,Mystery
70,Drama
9535,Comedy
9535,Crime
11036,Romance
11036,Drama
6557,Comedy
6557,Romance
18126,Comedy
18126,Drama
18126,Family
18126,Music
18126,Romance
16340,Adventure
16340,Animation
16340,Comedy
16340,Family
10333,Drama
10333,Romance
4476,Adventure
4476,Drama
4476,Romance
4476,War
22947,Drama
22947,Romance
2755,Drama
2755,Comedy
82654,Horror
82654,Comedy
82654,Romance
59967,Action
59967,Thriller
59967,Science Fiction
16300,Fantasy
16300,Comedy
16300,Science Fiction
16300,Romance
9598,Fantasy
9598,Drama
9598,Comedy
9598,Family
82696,Drama
82696,Comedy
82696,Romance
9870,Comedy
9870,Romance
9870,Drama
8292,Action
8292,Crime
8780,Comedy
9715,Drama
9715,Romance
10521,Comedy
10762,Action
10762,Adventure
10762,Comedy
10762,Thriller
10096,Comedy
10096,Fantasy
10096,Romance
59436,Fantasy
59436,Comedy
59436,Romance
227783,Animation
227783,Comedy
227783,Family
227783,Adventure
4133,Crime
4133,Drama
10207,Romance
10207,Drama
172,Science Fiction
172,Action
172,Adventure
172,Thriller
21972,Comedy
21972,Drama
21972,Family
21972,Fantasy
36593,Comedy
36593,Crime
707,Adventure
707,Action
707,Thriller
533,Adventure
533,Animation
533,Comedy
533,Family
6023,Drama
6023,Romance
6439,Comedy
4347,Drama
4347,Romance
37056,Comedy
37056,Drama
37056,Romance
4105,Action
4105,Thriller
4105,Crime
76489,Comedy
3933,Romance
3933,Fantasy
3933,Animation
3933,Music
9918,Drama
273481,Action
273481,Crime
273481,Drama
273481,Mystery
273481,Thriller
307081,Action
307081,Drama
16871,Horror
16871,Thriller
293863,Fantasy
293863,Drama
293863,Romance
13156,Comedy
13156,Drama
13156,Family
41233,Drama
41233,Romance
9266,Adventure
1262,Comedy
1262,Drama
1262,Fantasy
1262,Romance
4513,Horror
4513,Thriller
22970,Horror
22970,Thriller
7278,Comedy
9013,Adventure
9013,Comedy
9013,Crime
865,Action
865,Science Fiction
10776,Horror
10776,Comedy
10776,Music
50456,Action
50456,Thriller
50456,Adventure
9823,Action
9823,Fantasy
9823,Science Fiction
59861,Comedy
59861,Romance
59861,Drama
133805,Drama
133805,Horror
12763,Music
9766,Action
9766,Adventure
9766,Crime
9766,Drama
14034,Action
14034,Comedy
12244,Action
12244,Adventure
12244,Animation
12244,Science Fiction
12244,Thriller
109421,Thriller
109421,Crime
109421,Drama
11137,Comedy
11137,Romance
51162,Animation
51162,Family
10152,Comedy
9452,Comedy
9452,Drama
239566,Drama
239566,Music
53113,Drama
53113,Romance
9271,Action
9271,Crime
9271,Science Fiction
9271,Thriller
4474,Fantasy
4474,Drama
4474,Action
4474,Comedy
4474,Crime
4474,Science Fiction
184346,Thriller
184346,Crime
184346,Horror
48340,Action
48340,Thriller
14846,Comedy
14846,Romance
14846,Drama
72207,Comedy
16232,Comedy
16232,Drama
43539,Romance
43539,Drama
43539,Thriller
43539,Crime
9920,Science Fiction
9920,Action
9920,Thriller
8978,Thriller
11702,Action
11702,Drama
11702,Crime
11702,Thriller
18550,Action
18550,Comedy
18550,Thriller
8869,Action
8869,Comedy
8869,Horror
8869,Thriller
43347,Drama
43347,Comedy
43347,Romance
3489,Crime
3489,Mystery
3489,Thriller
9701,Drama
2122,Comedy
2122,Thriller
2122,Crime
37707,Horror
37707,Thriller
37707,Science Fiction
10658,Comedy
10658,Fantasy
10658,Science Fiction
13150,Thriller
13150,Crime
13150,Drama
9042,Action
9042,Adventure
9042,Horror
9042,Thriller
17813,Comedy
17813,Romance
11208,Drama
11208,Mystery
11208,Romance
11208,Thriller
58151,Horror
58151,Comedy
11400,Drama
11400,History
11400,Romance
10350,Action
10350,Science Fiction
28902,Drama
28902,Thriller
14164,Action
14164,Adventure
14164,Fantasy
14164,Science Fiction
14164,Thriller
76640,Action
76640,Crime
76640,Thriller
11058,Drama
11058,Horror
11058,Science Fiction
11058,Thriller
14844,Comedy
14844,Romance
57089,Comedy
57089,Animation
57089,Family
1947,Drama
8054,Adventure
8054,Fantasy
8054,Mystery
46829,Comedy
46829,Drama
146238,Crime
146238,Thriller
146238,Drama
9989,Action
9989,Crime
9989,Drama
9665,War
311,Drama
311,Crime
102362,Thriller
102362,Action
102362,Crime
102362,Drama
11162,Drama
11162,Romance
6016,Crime
6016,Drama
6016,Thriller
17186,Action
17186,Adventure
17186,Drama
17186,Romance
13967,Drama
13967,Family
13967,Romance
2008,Fantasy
2008,Drama
2008,Action
2008,Thriller
2008,Romance
9053,Adventure
9053,Action
9053,Thriller
4512,Action
4512,Drama
4512,Western
76349,Adventure
76349,Drama
76349,Action
76349,History
76349,War
31203,Comedy
265208,Thriller
265208,Crime
265208,Drama
45610,Action
45610,Thriller
45610,Crime
50135,Animation
50135,Family
50135,Comedy
1874,History
1874,Drama
271331,Drama
215211,Romance
215211,Drama
367961,Fantasy
367961,Adventure
367961,Animation
10955,Crime
10955,Thriller
223702,Adventure
223702,Animation
223702,Comedy
223702,Fantasy
254470,Comedy
254470,Music
69,Drama
69,Music
69,Romance
4967,Comedy
9449,Adventure
9449,Fantasy
9449,Action
9449,Comedy
9449,Family
11499,Drama
11499,History
4912,Comedy
4912,Crime
4912,Drama
4912,Romance
4912,Thriller
12771,Comedy
12771,Romance
323676,Comedy
12506,Drama
24071,Comedy
24071,Drama
24071,Romance
11249,Drama
11249,Horror
11249,Comedy
9667,Drama
9667,Mystery
9667,Thriller
9667,Fantasy
812,Animation
812,Family
812,Comedy
812,Adventure
812,Fantasy
812,Romance
277216,Drama
277216,Music
87,Adventure
87,Action
14444,Animation
14444,Family
2043,Crime
2043,Mystery
2043,Thriller
2043,Action
315664,Comedy
315664,Drama
1428,Action
562,Action
562,Thriller
15373,Comedy
318846,Comedy
318846,Drama
26320,Music
26320,Comedy
26320,Drama
14292,Drama
14292,History
924,Fantasy
924,Horror
924,Action
2018,Comedy
192577,Animation
192577,Science Fiction
9428,Comedy
9428,Drama
2832,Mystery
2832,Thriller
137093,Comedy
699,Adventure
699,Action
699,Thriller
9778,Comedy
9778,Romance
8831,Thriller
8831,Science Fiction
8831,Action
8831,Crime
9398,Comedy
112949,Romance
10439,Comedy
10439,Family
10439,Fantasy
3638,Comedy
23483,Action
23483,Crime
62206,Action
62206,Adventure
62206,Comedy
10577,Thriller
10577,Horror
218778,Family
218778,Comedy
4348,Drama
4348,Romance
78,Science Fiction
78,Drama
78,Thriller
11780,Adventure
192102,Action
192102,Drama
192102,Thriller
192102,Crime
2001,Drama
2001,Crime
2001,Thriller
10383,Horror
10383,Thriller
11516,Documentary
10025,Comedy
10025,Drama
10025,Family
10025,Fantasy
10025,Romance
15198,Drama
15198,Comedy
23172,Action
23172,Comedy
23172,Family
17834,Adventure
17834,Comedy
17834,Family
17834,Fantasy
10016,Action
10016,Horror
10016,Science Fiction
10317,Comedy
10317,Drama
58431,Romance
58431,Horror
58431,Comedy
58431,Thriller
9746,Drama
13092,Comedy
13092,Romance
13092,Drama
59859,Action
59859,Adventure
59859,Crime
13495,Action
254473,Action
254473,Crime
254473,Drama
700,Adventure
700,Action
700,Thriller
4964,Comedy
4964,Romance
4964,Drama
10024,Drama
13490,Comedy
13490,Drama
15927,Drama
15927,Adventure
15927,History
1259,Drama
1259,Romance
5125,Drama
5125,Thriller
174,Science Fiction
174,Action
174,Adventure
174,Thriller
9583,Comedy
9583,Drama
9583,Romance
9437,Drama
9437,Mystery
9437,Thriller
9437,Crime
525,Music
525,Comedy
525,Action
525,Crime
10188,Adventure
10188,Comedy
10188,Drama
10188,Family
63574,Comedy
63574,Music
245,Drama
245,Comedy
245,Romance
9825,Horror
9825,Comedy
9825,Action
9825,Science Fiction
9825,Thriller
186,Drama
186,Thriller
186,Crime
186,Mystery
9549,Drama
9549,History
61891,Drama
61891,History
61891,Thriller
34584,Drama
34584,Family
34584,Fantasy
34584,Adventure
2666,Mystery
2666,Science Fiction
12783,Drama
12783,History
12783,Romance
13155,Adventure
13155,Family
13155,Fantasy
42807,Crime
42807,Action
42807,Drama
28355,Horror
28355,Mystery
28355,Thriller
8080,Crime
8080,Thriller
5126,Drama
56288,Family
56288,Comedy
56288,Action
303858,Thriller
1613,Thriller
1613,Action
1613,Comedy
1613,Crime
31582,Comedy
31582,Drama
16617,Mystery
16617,Thriller
16617,Crime
8944,Comedy
8944,Drama
41488,Drama
41488,Thriller
37028,Comedy
37028,Drama
37028,Music
14560,Action
14560,Adventure
14560,Comedy
14560,Family
10330,Comedy
6957,Comedy
6957,Romance
1934,Romance
1934,History
169917,Crime
169917,Drama
169917,Mystery
169917,Thriller
951,Comedy
10189,Action
10189,Comedy
9454,Drama
9454,Romance
9454,Comedy
2055,Western
1551,Drama
1551,Horror
1551,Science Fiction
1551,Thriller
5902,Drama
5902,History
5902,War
11460,Horror
11460,Thriller
9358,Horror
9358,Mystery
134,Action
134,Adventure
134,Comedy
22894,Horror
134374,Thriller
134374,Crime
134374,Action
1901,Comedy
1901,Drama
1901,Romance
15028,Adventure
15028,Family
15028,Science Fiction
15028,Thriller
11509,Action
11509,Crime
11509,Drama
11509,Western
7445,Drama
7445,Thriller
7445,War
17047,Comedy
62838,Comedy
62838,Romance
2057,Drama
2057,Thriller
2057,Mystery
2057,Romance
70436,Crime
70436,Thriller
70436,Mystery
16784,Comedy
8011,Action
8011,Fantasy
8011,Science Fiction
31640,Crime
31640,Drama
31640,Thriller
9092,Fantasy
9092,Horror
2779,Comedy
2779,Crime
2779,Mystery
2779,Romance
2779,Thriller
316002,Romance
316002,Comedy
36355,Adventure
36355,Family
238615,Science Fiction
238615,Mystery
238615,Thriller
1985,Drama
1985,Mystery
1985,Thriller
615,Drama
788,Comedy
788,Drama
788,Family
380,Drama
13223,Drama
10523,Drama
10523,History
8681,Action
8681,Thriller
239571,Drama
239571,Romance
619,Thriller
619,Action
619,Drama
619,Music
619,Romance
424,Drama
424,History
424,War
50014,Drama
162903,Drama
162903,Thriller
11024,Mystery
11024,Fantasy
11024,Adventure
11024,Comedy
208763,Thriller
208763,Adventure
208763,Mystery
208763,Fantasy
6466,Horror
254024,Thriller
254024,Drama
12589,Action
12589,Adventure
12589,Animation
12589,Comedy
12589,Family
12589,Fantasy
12589,Science Fiction
7191,Action
7191,Thriller
7191,Science Fiction
1497,Science Fiction
1497,Adventure
1497,Action
1497,Comedy
1497,Family
117,Crime
117,Drama
117,History
117,Thriller
6977,Crime
6977,Drama
6977,Thriller
168530,Action
168530,Comedy
634,Comedy
634,Romance
634,Drama
392,Comedy
392,Drama
392,Romance
10327,Comedy
88042,Comedy
41630,Comedy
41630,Romance
11969,Action
11969,Adventure
11969,Drama
11969,History
11969,Western
2085,Action
2085,Crime
2085,Thriller
794,Horror
794,Thriller
9286,Horror
9286,Mystery
77877,Drama
77877,Romance
1265,Adventure
1265,Drama
1265,Family
866,Drama
175555,Comedy
175555,Drama
75174,Action
75174,Drama
75174,Thriller
11096,Horror
11096,Mystery
11096,Thriller
8699,Comedy
769,Drama
769,Crime
10923,Action
11283,Fantasy
11283,Comedy
11283,Family
111,Action
111,Crime
111,Drama
111,Thriller
11676,Action
11676,Adventure
11676,Comedy
746,Drama
746,History
77866,Thriller
77866,Action
77866,Drama
77866,Crime
9416,Action
9416,Adventure
9416,Comedy
7345,Drama
14317,Animation
14317,Adventure
14317,Family
20694,Animation
20694,Family
12277,Action
12277,Comedy
9779,Drama
9779,Comedy
2140,Action
2140,Crime
2140,Thriller
12620,Romance
12620,Comedy
14177,Comedy
14177,Romance
198185,Drama
227156,Drama
227156,Science Fiction
10735,Comedy
11351,Horror
11351,Thriller
10030,Comedy
10030,Drama
10030,Romance
10623,Action
10623,Crime
10623,Drama
590,Drama
9655,Comedy
9655,Drama
9655,Family
9655,Romance
1268,Family
1268,Comedy
11237,Adventure
11237,Action
11237,Horror
11237,Science Fiction
11237,Thriller
190955,Thriller
190955,Crime
190955,Drama
5123,Drama
4518,Drama
4518,History
11932,Horror
11932,Comedy
11165,History
11165,Action
11165,Drama
11165,Adventure
11165,War
6116,Adventure
6116,Fantasy
6116,Drama
6116,Comedy
6116,Music
57431,Comedy
21724,Action
21724,Comedy
21724,Music
278,Drama
278,Crime
9290,Adventure
9290,Comedy
11543,Comedy
284536,Thriller
284536,Crime
284536,Drama
152737,Comedy
152737,Drama
13374,Drama
13374,Comedy
13374,Family
8976,Comedy
319888,Comedy
319888,Drama
319888,History
9469,Drama
1909,Romance
1909,Drama
1909,Comedy
22971,Drama
22971,Romance
22971,War
34813,Action
34813,Adventure
34813,Crime
34813,Mystery
34813,Thriller
46261,Fantasy
46261,Horror
46261,Thriller
10431,Action
10431,Thriller
10431,Crime
8051,Comedy
8051,Drama
8051,Romance
9352,Comedy
10167,Crime
10167,Action
10167,Thriller
18147,Comedy
18147,Family
17170,Drama
18975,Animation
18975,Family
18975,Fantasy
15487,Drama
15487,Family
22825,Thriller
22825,Science Fiction
11152,Drama
11152,Horror
1831,Comedy
43931,Drama
43931,Horror
43931,Mystery
43931,Thriller
10591,Comedy
10861,Action
10861,Adventure
10861,Thriller
12770,Action
12770,Comedy
12770,Drama
276907,Crime
276907,Thriller
10074,Action
10074,Comedy
65055,Horror
65055,Thriller
10397,Drama
200505,Drama
11954,Fantasy
11954,Horror
11954,Science Fiction
11954,Thriller
60309,Crime
60309,Drama
60309,History
9787,Drama
293646,Drama
293646,History
6978,Action
6978,Adventure
6978,Comedy
6978,Fantasy
133698,Comedy
133698,Romance
59440,Action
59440,Drama
1770,Drama
1770,Thriller
10655,War
10655,Drama
10655,History
8988,Drama
8988,War
15992,Drama
15992,Mystery
15992,Thriller
17707,Drama
17707,Thriller
77883,Horror
77883,Thriller
40001,Comedy
40001,Romance
40001,Drama
64639,Drama
64639,Thriller
9903,Comedy
9903,Drama
21338,Action
21338,Crime
21338,Thriller
20766,Adventure
20766,Drama
24264,Action
24264,Adventure
24264,Comedy
24264,Fantasy
24264,Science Fiction
19803,Action
19803,Comedy
20309,Comedy
20309,Romance
9912,Drama
9067,Action
9067,Comedy
9067,Fantasy
9067,Science Fiction
27360,Comedy
27360,Crime
8338,Drama
8338,Mystery
8338,Science Fiction
8338,Thriller
168705,Action
168705,Adventure
168705,Fantasy
168705,Horror
72113,Comedy
72113,Drama
9729,Drama
9729,Mystery
9729,Thriller
94352,Fantasy
94352,Family
22256,Drama
12404,Comedy
12404,Drama
12404,Romance
152742,Drama
152742,Romance
152742,Crime
152742,Mystery
11699,Drama
11699,Crime
49953,Animation
49953,Family
48034,Comedy
48034,Drama
39845,Drama
25353,Family
25353,Adventure
25353,Animation
36696,Family
36696,Animation
109091,Thriller
109091,Crime
109091,Drama
38543,Romance
38543,Adventure
38543,Action
38543,History
33157,History
33157,Action
33157,Drama
290864,Crime
290864,Action
290864,Thriller
242166,Action
242166,Thriller
859,Drama
859,Romance
83770,Adventure
83770,Drama
168,Science Fiction
168,Adventure
1246,Drama
4233,Horror
4233,Mystery
174751,Action
174751,Drama
174751,Western
184098,Comedy
184098,Romance
2069,Comedy
2069,Crime
1788,Drama
1788,Family
1788,Music
1788,Romance
11635,Comedy
177,Comedy
177,Drama
3600,Horror
3600,Mystery
3600,Thriller
2621,Romance
2621,Comedy
2621,Drama
10358,Comedy
10480,Comedy
10480,Crime
10480,Thriller
10313,Comedy
10313,War
18828,Adventure
18828,Drama
18828,Action
18828,Comedy
18828,Romance
3558,Drama
13476,Comedy
13476,Romance
10208,Fantasy
10208,Comedy
10208,Science Fiction
10208,Family
24961,Adventure
24961,Family
24961,Fantasy
24961,Music
20697,Action
20697,Comedy
20697,Drama
20761,Comedy
20761,Drama
70868,Romance
70868,Comedy
43593,Comedy
43593,Horror
6478,Drama
6478,Music
40688,Animation
40688,Comedy
40688,Family
26672,Adventure
26672,Fantasy
26672,Animation
26672,Science Fiction
26672,Family
45881,Romance
45881,Drama
41283,Crime
41283,Drama
41283,Action
41283,Thriller
4935,Fantasy
4935,Animation
4935,Adventure
19908,Comedy
19908,Horror
10663,Comedy
1891,Adventure
1891,Action
1891,Science Fiction
9737,Action
9737,Comedy
9737,Crime
9737,Thriller
37137,Comedy
37137,Crime
9532,Horror
10316,Drama
2787,Thriller
2787,Science Fiction
2787,Action
12658,Comedy
12658,Romance
152601,Romance
152601,Science Fiction
152601,Drama
10866,Mystery
10866,Thriller
10866,Drama
227707,Fantasy
227707,Adventure
227707,Family
21349,Drama
21349,Comedy
21349,Romance
19150,Action
19150,Comedy
70435,Action
70435,Thriller
580,Adventure
580,Thriller
9819,Drama
13579,Drama
13579,Family
20024,Drama
2453,Action
2453,Thriller
6973,History
6973,Drama
6973,Thriller
6973,Crime
6973,Mystery
11156,Drama
11156,History
354110,Western
354110,Drama
22215,Drama
22215,Comedy
22215,Romance
11632,Drama
11632,Romance
30596,Drama
30596,Action
30596,History
3021,Horror
3021,Thriller
957,Comedy
957,Science Fiction
256917,War
256917,Drama
251,Fantasy
251,Drama
251,Thriller
251,Mystery
251,Romance
544,Romance
544,Comedy
11395,Fantasy
11395,Drama
11395,Comedy
11395,Family
14635,Drama
14635,Family
13680,Comedy
13680,Family
688,Drama
688,Romance
11090,Action
11090,Comedy
783,Drama
783,History
228194,Drama
1642,Crime
1642,Drama
1642,Mystery
1642,Thriller
1642,Action
10950,Drama
235260,Drama
277,Fantasy
277,Action
277,Thriller
8999,Drama
8999,Thriller
11323,Drama
11323,Comedy
11323,Crime
10445,Drama
10445,Romance
11453,Comedy
146239,Comedy
205588,Thriller
10878,Comedy
