id,title,tagline,overview,release_year,runtime,revenue,budget,popularity,vote_average,vote_count,image_url
81836,To Rome with Love,,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",2012,111,73244881,17000000,15.013386,5.6,546,https://image.tmdb.org/t/p/w500//qxFFJXEAZWtsfTiRgjOfZg85OMV.jpg
10724,Firefox,...the most devastating killing machine ever built... his job... steal it!,"The Soviets have developed a revolutionary new jet fighter, called ""Firefox"". Naturally, the British are worried that the jet will be used as a first-strike weapon, as rumours say that the jet is indetectable on radar. They send ex-Vietnam War pilot Mitchell Gant on a covert mission into the Soviet Union to steal Firefox.",1982,136,70687344,18000000,8.700565,5.5,139,https://image.tmdb.org/t/p/w500//xP6VaKdFEriMzPXe3j5YyDF3ryS.jpg
9473,"South Park: Bigger, Longer & Uncut",UH-OH.,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",1999,81,0,21000000,27.197799,7.1,893,https://image.tmdb.org/t/p/w500//tS0PedvA2mFO9VCHYwQpaU1K36U.jpg
2196,Death at a Funeral,From director Frank Oz comes the story of a family that puts the F U in funeral.,Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.,2007,90,46,9000000,20.410354,6.9,497,https://image.tmdb.org/t/p/w500//xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg
1499,Teenage Mutant Ninja Turtles III,The Turtles Are Back....In Time.,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",1993,96,42000000,21000000,10.207065,5.1,184,https://image.tmdb.org/t/p/w500//fwX5RdPDBFsbEAXc46DrvRz5Bca.jpg
20857,Hardball,The most important thing in life is showing up,"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",2001,106,40222729,32000000,5.683281,6.3,123,https://image.tmdb.org/t/p/w500//9RMcwwnK8a9WCt8dVlwmtNsFCg3.jpg
82693,Silver Linings Playbook,Watch For The Signs,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",2012,122,205738714,21000000,63.599973,6.9,4742,https://image.tmdb.org/t/p/w500//y7iOVneBvITlBdhy6tVqXVOa1Js.jpg
1646,Freedom Writers,Their story. Their world. Their future.,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",2007,123,41170784,21000000,17.746981,7.5,356,https://image.tmdb.org/t/p/w500//81AdeUQT99N0xPg3j6RVh0YGOTk.jpg
44944,For Colored Girls,Many voices. One poem.,"About existence from the perspective of 20 nameless black females. Each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular.",2010,134,37000000,0,1.934524,7.0,22,https://image.tmdb.org/t/p/w500//lj7SFMEUL0BRi41TDdVTVcq70Gt.jpg
4108,The Transporter,Rules are made to be broken.,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",2002,92,43928932,21000000,34.433521,6.6,1692,https://image.tmdb.org/t/p/w500//v3QIFUWgtVN4wejVuDZowuyJ20W.jpg
8456,Never Back Down,Win or lose... Everyone has their fight.,"Rebellious Jake Tyler is lured into an ultimate underground fight Scene at his new high school, after receiving threats to the safety of his friends and family Jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion Ryan McCarthy.",2008,115,41627431,20000000,26.21425,6.4,497,https://image.tmdb.org/t/p/w500//8oRUTyP1QAtGDMvRpKZyuyFPG0U.jpg
7341,The Rage: Carrie 2,Looks Can Kill,"After the suicide of her only friend, Rachel has never felt more on the outside. The one person who reached out to her, Jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. But Rachel has something else that separates her from the rest, a secret amazing ability to move things with her mind. Sue Snell, the only survivor of Carrie White's rampage twenty-two years ago, may hold the key to helping Rachel come to terms with her awesome, but unwanted power. But as Rachel slowly learns to trust, a terrible trap is being laid for her. And making her angry could prove to be fatal.",1999,104,17762705,21000000,4.781538,5.1,76,https://image.tmdb.org/t/p/w500//fiGEbHu1CzpTpo4fiAZqXlMJPle.jpg
19255,Away We Go,,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt’s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",2009,98,14899417,17000000,10.13559,6.7,189,https://image.tmdb.org/t/p/w500//bcN8sdoAPZae2Et1klD0iWRdSnZ.jpg
10187,Swing Vote,One ordinary guy is giving the candidates a reason to run.,"In a remarkable turn of events, the result of the presidential election comes down to one man's vote.",2008,120,17600000,21000000,5.815881,5.8,65,https://image.tmdb.org/t/p/w500//590NPZbaL63cDkrRFwb5qOwAqqm.jpg
31005,Moonlight Mile,,"As he copes with the death of his fiancee along with her parents, a young man must figure out what he wants out of life.",2002,117,10011050,21000000,8.982335,6.5,52,https://image.tmdb.org/t/p/w500//2euV4acuuf7HulTNVwkMYSZ6IOp.jpg
49517,Tinker Tailor Soldier Spy,How do you find an enemy who is hidden right before your eyes?,"Recently-retired MI6 agent, George Smiley is doing his best to adjust to a life outside the secret service until a disgraced agent reappears with information concerning a mole at the heart of the service. Smiley is drawn back into the murky field of espionage, tasked with investigating which of his trusted former colleagues has chosen to betray him and their country. Smiley narrows his search to four suspects – all experienced, skilled and successful agents – but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the British establishment.",2011,127,0,30000000,33.649652,6.6,840,https://image.tmdb.org/t/p/w500//e0dZ7TapGY9HtJ9xk1TUHPEOccl.jpg
44857,Molly,Innocence is bliss. See the world through her.,"Molly McKay is a profoundly autistic twenty-something woman who has lived in an institution from a young age following her parents' death in a car accident. When the institution must close due budget cuts, Molly is left in the charge of her neurotypical, older brother, Buck McKay, an advertising executive and perennial bachelor. Buck allows her to undergo an experimental medical treatment, with unexpectedly drastic results.",1999,102,0,0,2.636193,5.5,14,https://image.tmdb.org/t/p/w500//bKyRoZ8uutxdCMMmrVoivZJ0Mc7.jpg
50780,The Beaver,He's here to save Walter's life.,"Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.",2011,91,970816,21000000,13.847872,6.3,276,https://image.tmdb.org/t/p/w500//nlaWgS7iIb6MG3t0FitV1xdPqIV.jpg
16363,The Best Little Whorehouse in Texas,With Burt and Dolly this much fun just couldn't be legal!,"The town sheriff and a madame team up to stop a television evangelist from shutting down the local whorehouse, the famed ""Chicken Ranch.""",1982,114,69701637,35000000,4.189378,5.9,41,https://image.tmdb.org/t/p/w500//ypUcJRFDhwutqY70WjT1W5XlIOA.jpg
1946,eXistenZ,Play it. Live it. Kill for it.,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,1999,97,2856712,15000000,21.928025,6.7,475,https://image.tmdb.org/t/p/w500//kETKF0JhdTPn1knci8CAdYL0d79.jpg
85,Raiders of the Lost Ark,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1981,115,389925971,18000000,68.159596,7.7,3854,https://image.tmdb.org/t/p/w500//ceG9VzoRAVGwivFU403Wc3AHRys.jpg
772,Home Alone 2: Lost in New York,He's up past his bedtime in the city that never sleeps.,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",1992,120,358991681,18000000,81.487685,6.3,2395,https://image.tmdb.org/t/p/w500//uuitWHpJwxD1wruFl2nZHIb4UGN.jpg
840,Close Encounters of the Third Kind,We are not alone.,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",1977,135,303788635,20000000,52.456505,7.2,1098,https://image.tmdb.org/t/p/w500//yaPx3cK9zGFX3SbcKwxWM1QIbUh.jpg
9682,Pulse,You are now infected.,"When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",2006,90,29907685,38000000,9.662715,5.0,150,https://image.tmdb.org/t/p/w500//tmcSKby8AARIFCGFJRqcHAcaYRt.jpg
96,Beverly Hills Cop II,,"Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on.",1987,100,299965036,20000000,25.28436,6.1,613,https://image.tmdb.org/t/p/w500//egDakU8O5yUwpUJP9IMAUVtIDll.jpg
10678,Bringing Down the House,"Everything he needed to know about life, she learned in prison.","Straight-laced lawyer, Peter Sanderson (Steve Martin) meets and falls in love with online chat friend ""Lawyer-Girl"", Charlene Morton (Queen Latifah), only to discover she's a convicted bank robber. Charlene escapes from jail and comes looking for Peter to help clear her name.",2003,105,132675402,20000000,8.351385,5.4,183,https://image.tmdb.org/t/p/w500//qt54pA2IkNAgKE9pBlgtJvDtR2S.jpg
274,The Silence of the Lambs,To enter the mind of a killer she must challenge the mind of a madman.,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",1991,119,272742922,19000000,18.174804,8.1,4443,https://image.tmdb.org/t/p/w500//uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
8872,Wayne's World,You'll laugh. You'll cry. You'll hurl.,"When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.",1992,94,121697323,20000000,21.815122,6.5,728,https://image.tmdb.org/t/p/w500//nhQtlLVl2z5ywu2uDnXjVqi08On.jpg
16290,Jackass 3D,Don't try this at home,"Jackass 3D is a 3-D film and the third movie of the Jackass series. It follows the same premise as the first two movies, as well as the TV series. It is a compilation of various pranks, stunts and skits. Before the movie begins, a brief introduction is made by Beavis and Butt-head explaining the 3D technology behind the movie. The intro features the cast lining up and then being attacked by various objects in slow-motion. The movie marks the 10th anniversary of the franchise, started in 2000.",2010,94,117224271,20000000,20.99174,6.4,428,https://image.tmdb.org/t/p/w500//rqK0MkfpWT2DpFjNzkvjHf0vxZ4.jpg
579,Jaws 2,Just when you thought it was safe to go back in the water...,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,1978,116,187884007,20000000,19.636044,5.9,406,https://image.tmdb.org/t/p/w500//cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg
14405,Beverly Hills Chihuahua,50% Warrior. 50% Lover. 100% Chihuahua.,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",2008,91,149281606,20000000,12.25264,4.9,209,https://image.tmdb.org/t/p/w500//2aRvqtLoE06hTjG93lASvO7r1as.jpg
138843,The Conjuring,Based on the true case files of the Warrens,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",2013,112,318000141,13000000,49.975409,7.4,3092,https://image.tmdb.org/t/p/w500//wVYREutTvI2tmxr6ujrHT704wGF.jpg
11637,Are We There Yet?,24 hours. 350 miles. His girlfriend's kids. What could possibly go wrong?,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",2005,95,97918663,32000000,13.590677,5.2,221,https://image.tmdb.org/t/p/w500//guDkMD4wrZ1BGUO7DFFBVzaiGij.jpg
226486,Tammy,She hit the road. The road hit back.,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",2014,97,100525432,20000000,21.657563,5.0,500,https://image.tmdb.org/t/p/w500//efsVMziwE9BNTDX5fNmYVA5oAzJ.jpg
1584,School of Rock,He just landed the gig of his life: 5th grade.,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",2003,108,131282949,35000000,43.057323,6.7,1414,https://image.tmdb.org/t/p/w500//zXLXaepIBvFVLU25DH3wv4IPSbe.jpg
9312,Mortal Kombat,Nothing In This World Has Prepared You For This.,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",1995,101,122195920,18000000,16.470895,5.4,442,https://image.tmdb.org/t/p/w500//aVotlc03uy62YJUFGxlQUF7FZXV.jpg
12153,White Chicks,They're going deep undercover.,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. As punishment, they are forced to escort a pair of socialites to the Hamptons, where they're going to be used as bait for a kidnapper. But when the girls realize the FBI's plan, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from African-American men into a pair of blonde, white women.",2004,109,113086475,37000000,28.703007,6.3,679,https://image.tmdb.org/t/p/w500//aHTUpo45qy9QYIOnVITGGqLoVcA.jpg
65057,The Descendants,The South Pacific ain't that terrific.,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",2011,115,177243185,20000000,40.903931,6.7,934,https://image.tmdb.org/t/p/w500//8cDq5UlOPYeKm39okALCEOsZPxk.jpg
8326,Holes,Some secrets are too big to keep hidden.,"Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.",2003,117,0,20000000,22.001408,6.7,383,https://image.tmdb.org/t/p/w500//o2Dm2mcE1qW8vT0bpsJO5OMBbqa.jpg
35690,The Last Song,"A story about family, first love, second chances and the moment in life that lead you back home.","A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",2010,107,0,0,23.139971,6.9,923,https://image.tmdb.org/t/p/w500//76twEOHXAM2oKnvZYBI5bP6GeDu.jpg
76203,12 Years a Slave,The extraordinary true story of Solomon Northup,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",2013,134,187000000,20000000,95.9229,7.9,3674,https://image.tmdb.org/t/p/w500//xdANQijuNrJaw1HA61rDccME4Tm.jpg
13497,Drumline,Half time is game time,"A fish-out-of-water comedy about a talented street drummer from Harlem who enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top.",2002,118,57588485,20000000,4.748929,6.2,116,https://image.tmdb.org/t/p/w500//zl7gdxYqKdFCioPT3DAkZR5DDUP.jpg
35688,Why Did I Get Married Too?,Marriage is an institution they're committed to.,Four couples reunite for their annual vacation in order to socialize and to spend time analyzing their marriages. Their intimate week in the Bahamas is disrupted by the arrival of an ex-husband determined to win back his recently remarried wife.,2010,121,60072596,20000000,2.986286,6.1,29,https://image.tmdb.org/t/p/w500//gbSqG5ur1ipvs6WvGdQvc6Bt2K4.jpg
162,Edward Scissorhands,His scars run deep.,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,1990,105,53000000,20000000,47.51363,7.5,3601,https://image.tmdb.org/t/p/w500//e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg
296096,Me Before You,#LiveBoldly,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",2016,110,207945075,20000000,53.161905,7.6,2562,https://image.tmdb.org/t/p/w500//Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg
103370,Madea's Witness Protection,"Believe it or not, they know too much.",A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.,2012,114,0,0,7.050951,5.9,52,https://image.tmdb.org/t/p/w500//4P6d7kVDB60Ydmk9WAhrPCWrARI.jpg
1051,The French Connection,There are no rules and no holds barred when Popeye cuts loose!,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,1971,104,41158757,1800000,15.978136,7.4,422,https://image.tmdb.org/t/p/w500//5A1kg62MmQS5Dm3oo6t1OLu2lCy.jpg
376659,Bad Moms,Party like a mother.,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",2016,100,183936074,20000000,42.512296,6.3,1252,https://image.tmdb.org/t/p/w500//9PaIkUnfOcU1wi5cFbamnmAkjEs.jpg
10073,Date Movie,An Unprotected Comedy,"Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin).",2006,83,48548426,20000000,10.098722,3.6,222,https://image.tmdb.org/t/p/w500//xjLK0EmD0MAM7B049SRCUQaqkdL.jpg
16690,Return to Never Land,The Classic Continues,"The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane.",2002,72,109862682,20000000,15.341196,6.1,290,https://image.tmdb.org/t/p/w500//wB3r2b8sxUZspqNyr8copMlt7se.jpg
273895,Selma,One dream can change the world.,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",2014,127,66787908,20000000,29.023184,7.4,817,https://image.tmdb.org/t/p/w500//wq4lhMc4BuOyQqe1ZGzhxLyy3Uk.jpg
14873,The Jungle Book 2,Feel the jungle beat,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",2003,72,135680000,20000000,19.819893,5.6,269,https://image.tmdb.org/t/p/w500//21GanxizOIL1CN0HLx7j3je8k87.jpg
8968,Boogeyman,You thought it was just a story.,"Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",2005,89,67192859,20000000,11.62423,4.6,191,https://image.tmdb.org/t/p/w500//5KffN0UcuAKJdUAcOvZ21OrqXc8.jpg
9963,Premonition,Reality is only a nightmare away,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",2007,96,84146832,20000000,22.049787,5.8,381,https://image.tmdb.org/t/p/w500//vKW1XIYrIqVrbCaYj9FQDHKXR8R.jpg
15655,The Tigger Movie,,"As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?",2000,77,45554533,30000000,9.829859,6.3,143,https://image.tmdb.org/t/p/w500//9OdZKUdGfaBAUwRLbtWpFWKbILO.jpg
21208,Orphan,Can you keep a secret?,"A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",2009,123,41596251,20000000,29.295801,6.7,1261,https://image.tmdb.org/t/p/w500//lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg
272878,Max,Best Friend. Hero. Marine.,A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,2015,111,43967255,20000000,14.136476,6.8,276,https://image.tmdb.org/t/p/w500//d3ACos3t4YwXML8keTA0wKN8e36.jpg
9760,Epic Movie,We know it's big. We measured.,"When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army",2007,86,86865564,20000000,6.064638,3.2,326,https://image.tmdb.org/t/p/w500//l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg
314365,Spotlight,Break the story. Break the silence.,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",2015,128,88346473,20000000,41.503588,7.8,2686,https://image.tmdb.org/t/p/w500//gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg
13279,Lakeview Terrace,What Could Be Safer Than Living Next to a Cop?,"A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back.",2008,110,27640028,20000000,20.495749,5.9,292,https://image.tmdb.org/t/p/w500//2ThsS74hopBz0RveLgOWiwrMfE8.jpg
1975,The Grudge 2,"What Was Once Trapped, Will Now Be Unleashed","In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.",2006,102,39143839,20000000,13.906944,5.2,283,https://image.tmdb.org/t/p/w500//bar7YmgKImN0VljpdLDhvLwMZo4.jpg
33644,How Stella Got Her Groove Back,Sometimes you have to break the rules to free your heart.,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.",1998,124,37672350,20000000,2.003047,6.0,24,https://image.tmdb.org/t/p/w500//5h7x6EkAyoOdk38UOPV2eZI7GzU.jpg
1649,Bill & Ted's Bogus Journey,Once... they made history. Now... they are history.,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",1991,98,0,0,11.349664,5.9,308,https://image.tmdb.org/t/p/w500//tldtDfLnPFOtTWp758EmIP2Hbz5.jpg
9895,Man of the Year,Elections are made to be broken.,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",2006,115,41237648,20000000,11.203335,5.8,129,https://image.tmdb.org/t/p/w500//s1etp9ZqcRqZVfonrdFJbQ6mgk9.jpg
9570,The Black Hole,A journey that begins where everything ends!,"The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",1979,98,35841901,20000000,8.265317,6.1,131,https://image.tmdb.org/t/p/w500//92fghstMdnJQPxoqWPGtRhbUb8G.jpg
27579,The American,,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",2010,104,65464324,20000000,18.632156,5.8,481,https://image.tmdb.org/t/p/w500//5OEOsRaBsSxD0qBtAhus0iKDzr.jpg
16052,Selena,Discover the true story of one of America's brightest stars... that faded too soon.,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",1997,127,60000000,20000000,6.92592,7.0,114,https://image.tmdb.org/t/p/w500//j8xX3yBAFOayfSaImgLZPnAcdWz.jpg
40264,Vampires Suck,Some sagas just won't die.,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",2010,82,80547866,20000000,17.165039,4.2,315,https://image.tmdb.org/t/p/w500//ksPKfoXovAiFnBktkCBefsRQ8a1.jpg
1164,Babel,If You Want to be Understood...Listen,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",2006,143,135330182,25000000,25.785925,6.9,1055,https://image.tmdb.org/t/p/w500//cDy5iZL2C01jiT5wDSE4jOvoT52.jpg
239678,This Is Where I Leave You,Welcome Home. Get Uncomfortable.,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.",2014,103,41296320,19800000,20.311684,6.5,505,https://image.tmdb.org/t/p/w500//rVUI2267FdetVWz9UBQbqTmRVhQ.jpg
14359,Doubt,"There is no evidence. There are no witnesses. But for one, there is no doubt.","In 1964, a Catholic school nun questions a priest's ambiguous relationship with a troubled young student, suspecting him of abuse. He denies the charges, and much of the film's quick-fire dialogue tackles themes of religion, morality, and authority.",2008,104,50907234,20000000,20.975165,7.0,435,https://image.tmdb.org/t/p/w500//9lypT2ghNuUPYVJf66oe4fKvUqI.jpg
